25,2016-04-04 17:58,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=26:e32=3:e34=2:e55=22:e60=1:e62=3:e69=8:e74=3:e84=5:e89=20:e92=2:e122=62,157
26,2016-04-04 18:18,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=27:e32=13:e34=3:e55=10:e62=3:e69=3:e84=2:e89=16:e90=13:e92=2:e122=99,191
27,2016-04-04 18:26,10.0,DOS-ISMM HTTP Abnormal Status DOS,e16=3:e18=21:e32=4:e34=2:e55=6:e62=4:e69=3:e74=2:e84=1:e89=25:e90=5:e122=83,159
28,2016-04-04 18:39,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=30:e28=1:e32=4:e34=1:e55=19:e62=3:e65=1:e69=5:e74=1:e84=2:e89=21:e90=4:e92=2:e93=1:e122=67,162
29,2016-04-04 18:48,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=27:e28=1:e32=3:e34=1:e55=22:e62=3:e69=5:e74=6:e89=19:e90=10:e92=4:e115=1:e122=87,189
30,2016-04-04 19:48,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=10:e32=5:e34=1:e55=18:e62=3:e69=8:e74=3:e84=1:e89=29:e90=1:e92=5:e122=75,159
31,2016-04-04 20:24,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=3:e32=3:e34=3:e55=18:e62=3:e69=10:e84=4:e89=7:e92=1:e122=41,93
32,2016-04-04 20:24,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=3:e32=3:e34=3:e55=18:e62=3:e69=10:e84=4:e89=7:e92=1:e122=41,93
33,2016-04-04 20:34,10.0,DOS-ISMM HTTP Abnormal Status DOS,e11=1:e18=7:e32=2:e55=9:e62=3:e69=7:e84=2:e89=12:e122=21,64
34,2016-04-04 20:48,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=11:e34=1:e55=8:e62=4:e69=4:e84=1:e89=12:e122=41,82
35,2016-04-04 20:59,10.0,DOS-ISMM HTTP Abnormal Status DOS,e32=1:e34=1:e55=11:e62=3:e69=5:e84=5:e89=10:e122=35,71
36,2016-04-04 21:00,10.0,DOS-ISMM HTTP Abnormal Status DOS,e32=1:e34=1:e55=11:e62=4:e69=6:e84=6:e89=7:e122=34,70
37,2016-04-04 21:08,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=1:e34=1:e55=9:e62=3:e69=10:e84=12:e89=8:e122=28,72
38,2016-04-04 21:42,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=2:e32=2:e34=1:e55=6:e62=4:e69=6:e74=3:e84=1:e89=3:e122=23,51
39,2016-04-04 21:54,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=3:e34=3:e55=3:e62=4:e69=7:e84=3:e122=6,29
